secs,storenum,dayofweek
441,216,Wed
137,381,Tues
75,563,Tues
171,323,Mon
135,690,Wed
518,413,Tues
239,8,Tues
43,48,Wed
77,322,Thur
154,280,Mon
534,62,Fri
480,784,Thur
167,144,Mon
516,855,Fri
206,531,Thur
136,208,Mon
247,834,Mon
163,414,Wed
468,422,Thur
261,270,Wed
125,697,Mon
113,758,Mon
228,245,Tues
289,157,Wed
181,434,Fri
145,333,Wed
377,235,Tues
175,77,Tues
140,499,Thur
323,696,Mon
174,30,Mon
112,152,Fri
63,149,Mon
80,358,Wed
113,260,Thur
289,80,Fri
354,318,Thur
74,163,Thur
263,676,Wed
143,527,Tues
311,24,Thur
146,892,Wed
156,583,Mon
245,726,Mon
63,392,Tues
251,25,Wed
163,652,Thur
133,9,Wed
42,619,Wed
363,772,Tues
114,142,Wed
346,659,Mon
138,179,Fri
61,677,Wed
186,635,Wed
36,594,Mon
36,824,Fri
64,336,Mon
117,246,Tues
37,241,Fri
247,704,Mon
125,597,Mon
121,855,Thur
494,489,Tues
132,828,Mon
562,433,Wed
334,290,Thur
513,416,Fri
446,863,Mon
174,206,Wed
302,813,Thur
151,116,Tues
160,497,Wed
121,242,Wed
141,808,Thur
132,319,Wed
254,60,Wed
192,515,Thur
166,816,Tues
107,18,Wed
163,329,Fri
362,275,Wed
129,611,Thur
54,79,Tues
239,125,Thur
236,273,Tues
55,763,Thur
108,297,Wed
359,9,Wed
153,535,Mon
111,400,Tues
461,312,Wed
137,571,Wed
41,430,Tues
557,460,Wed
246,34,Fri
80,867,Tues
112,35,Wed
338,834,Fri
60,352,Mon
126,117,Thur
573,460,Mon
134,199,Tues
133,718,Fri
449,853,Wed
119,515,Tues
50,777,Thur
165,199,Tues
530,238,Mon
314,628,Thur
165,456,Wed
354,393,Fri
180,614,Tues
416,344,Fri
403,429,Wed
106,23,Tues
205,411,Wed
321,826,Wed
129,831,Wed
407,358,Fri
140,787,Tues
136,714,Wed
165,635,Thur
313,568,Tues
432,594,Wed
408,392,Tues
435,523,Mon
142,248,Tues
35,237,Wed
56,303,Wed
98,119,Mon
64,267,Mon
140,111,Fri
477,109,Mon
387,295,Fri
105,865,Wed
372,65,Tues
135,786,Tues
296,414,Thur
425,713,Tues
32,697,Thur
595,127,Mon
144,468,Tues
189,602,Fri
56,343,Fri
125,337,Fri
85,702,Wed
51,60,Wed
102,882,Thur
282,209,Tues
173,262,Tues
124,12,Mon
437,757,Tues
199,619,Wed
119,430,Mon
88,54,Thur
227,98,Mon
147,534,Fri
140,353,Mon
358,658,Thur
119,262,Fri
136,463,Thur
55,414,Fri
505,745,Thur
157,395,Thur
98,481,Fri
124,883,Thur
128,526,Thur
69,157,Thur
85,22,Tues
160,388,Tues
86,458,Wed
339,143,Thur
186,461,Tues
158,618,Wed
165,688,Mon
444,815,Thur
191,331,Wed
66,42,Wed
114,527,Mon
108,826,Wed
86,85,Fri
227,77,Wed
152,435,Thur
216,249,Wed
199,310,Fri
97,524,Wed
146,692,Fri
436,239,Mon
573,617,Mon
176,545,Wed
149,66,Fri
166,656,Tues
128,344,Thur
80,847,Mon
556,391,Thur
142,547,Fri
70,393,Mon
70,163,Wed
344,853,Thur
575,738,Thur
164,816,Fri
106,81,Tues
478,194,Wed
179,189,Fri
107,473,Wed
161,55,Fri
109,421,Tues
132,850,Tues
356,360,Fri
451,826,Wed
129,35,Fri
473,47,Tues
247,671,Tues
103,838,Fri
177,403,Thur
280,84,Mon
346,579,Tues
239,48,Thur
400,604,Thur
125,24,Tues
201,125,Tues
124,790,Wed
263,597,Tues
105,511,Tues
95,68,Thur
405,753,Thur
170,333,Wed
241,372,Tues
313,182,Fri
262,390,Tues
332,119,Fri
453,645,Mon
171,194,Wed
570,74,Mon
349,567,Mon
117,367,Thur
244,733,Thur
149,364,Wed
74,807,Wed
156,108,Tues
181,317,Wed
71,214,Mon
205,105,Thur
180,665,Mon
562,13,Thur
108,355,Fri
190,581,Wed
48,24,Mon
285,543,Mon
383,887,Fri
146,703,Thur
129,299,Wed
575,316,Fri
312,714,Tues
451,173,Mon
154,115,Thur
560,285,Wed
152,701,Tues
179,475,Mon
144,143,Thur
159,518,Thur
132,459,Thur
91,559,Tues
40,570,Mon
217,317,Thur
245,676,Fri
92,64,Mon
113,544,Tues
118,747,Wed
186,716,Thur
215,504,Mon
35,92,Tues
168,464,Wed
342,500,Wed
121,704,Thur
160,4,Fri
43,19,Thur
91,156,Thur
107,220,Wed
139,542,Tues
224,65,Mon
132,9,Wed
174,458,Fri
178,476,Tues
159,539,Tues
477,250,Thur
395,345,Tues
430,504,Wed
138,27,Fri
572,614,Mon
444,600,Thur
153,807,Wed
132,440,Mon
135,889,Fri
63,229,Mon
150,299,Mon
492,199,Mon
53,562,Mon
142,801,Mon
74,643,Wed
312,735,Thur
102,177,Mon
136,225,Wed
54,217,Fri
532,519,Mon
552,768,Wed
81,675,Wed
150,60,Tues
236,356,Tues
48,867,Fri
174,885,Tues
66,715,Wed
133,27,Tues
121,653,Tues
43,674,Fri
330,359,Tues
154,396,Wed
221,81,Thur
58,757,Fri
90,117,Tues
126,750,Fri
209,378,Thur
310,633,Tues
429,729,Fri
33,601,Tues
536,490,Tues
128,535,Tues
235,325,Mon
133,383,Thur
58,735,Wed
126,750,Fri
133,631,Fri
134,434,Wed
170,69,Tues
140,355,Mon
52,451,Mon
121,641,Thur
181,154,Wed
185,413,Tues
597,538,Wed
358,182,Fri
105,477,Thur
135,562,Mon
75,592,Thur
159,110,Fri
358,556,Tues
268,258,Mon
373,531,Thur
138,50,Thur
212,20,Mon
128,199,Thur
114,785,Mon
572,91,Mon
91,701,Wed
92,570,Fri
103,546,Thur
210,635,Thur
117,557,Mon
499,632,Tues
202,140,Mon
51,591,Wed
475,80,Mon
164,418,Tues
40,525,Fri
65,350,Tues
190,172,Tues
279,177,Fri
275,666,Fri
308,400,Fri
583,818,Wed
460,179,Fri
77,675,Tues
111,184,Wed
177,486,Tues
98,775,Wed
212,553,Tues
570,636,Fri
266,326,Thur
169,99,Mon
264,227,Mon
130,384,Mon
140,852,Mon
508,536,Fri
190,381,Thur
570,674,Fri
593,187,Tues
392,144,Mon
266,669,Mon
133,265,Mon
469,540,Wed
56,761,Tues
368,529,Wed
332,872,Wed
170,39,Fri
181,561,Tues
71,435,Tues
168,256,Tues
153,413,Fri
127,505,Fri
85,378,Fri
120,123,Tues
202,631,Thur
65,586,Mon
125,55,Thur
481,256,Mon
118,831,Thur
166,609,Mon
417,355,Wed
204,119,Thur
341,290,Fri
341,33,Fri
372,549,Tues
121,236,Tues
360,373,Tues
53,820,Fri
126,55,Fri
74,855,Thur
321,640,Fri
539,142,Tues
43,750,Thur
153,186,Fri
525,497,Thur
142,807,Thur
155,508,Fri
34,565,Tues
127,770,Fri
33,116,Mon
366,410,Wed
134,890,Tues
423,673,Mon
324,772,Tues
249,698,Thur
506,250,Mon
80,658,Fri
145,547,Thur
52,329,Thur
121,795,Fri
159,196,Wed
196,501,Wed
102,171,Tues
277,767,Tues
99,324,Mon
153,471,Thur
448,414,Wed
140,13,Fri
143,466,Thur
380,552,Thur
544,459,Tues
182,115,Tues
98,512,Thur
80,293,Fri
281,455,Tues
117,396,Fri
155,774,Thur
136,61,Wed
103,724,Fri
139,429,Mon
165,199,Fri
332,185,Mon
100,282,Tues
151,72,Fri
108,94,Thur
128,457,Fri
149,60,Tues
130,229,Thur
287,674,Thur
469,245,Thur
92,82,Fri
360,821,Mon
540,436,Wed
230,611,Tues
171,438,Thur
83,166,Wed
585,321,Fri
134,177,Fri
111,549,Mon
92,332,Mon
91,510,Thur
182,470,Thur
307,287,Wed
34,882,Tues
138,518,Mon
173,238,Thur
181,594,Mon
265,704,Tues
40,620,Mon
177,610,Thur
527,562,Wed
101,654,Fri
144,190,Thur
271,555,Wed
447,233,Mon
31,847,Tues
116,390,Fri
318,129,Thur
197,524,Thur
105,464,Tues
221,224,Fri
149,737,Fri
137,733,Wed
161,651,Fri
328,117,Mon
101,784,Tues
159,323,Wed
475,528,Wed
505,606,Wed
30,90,Mon
125,97,Thur
72,240,Fri
185,491,Thur
124,35,Fri
209,587,Mon
45,112,Mon
116,874,Wed
145,866,Fri
150,241,Thur
334,707,Thur
74,639,Tues
143,533,Mon
120,417,Fri
74,872,Mon
384,233,Tues
172,570,Tues
177,483,Fri
322,394,Thur
199,40,Thur
116,296,Wed
99,600,Wed
256,686,Fri
63,842,Mon
160,551,Tues
68,847,Tues
106,764,Fri
36,241,Thur
110,515,Mon
151,825,Mon
530,387,Thur
150,142,Mon
118,869,Thur
539,550,Mon
99,791,Tues
229,113,Tues
48,661,Wed
178,62,Tues
158,681,Wed
140,90,Tues
99,764,Tues
159,675,Tues
252,286,Wed
120,871,Mon
147,195,Tues
95,582,Fri
161,417,Wed
128,146,Fri
156,127,Thur
197,342,Tues
151,491,Wed
235,251,Tues
493,367,Mon
65,82,Thur
243,296,Fri
104,833,Mon
156,231,Mon
118,777,Thur
66,211,Wed
95,432,Fri
306,108,Mon
378,124,Wed
129,252,Tues
103,448,Thur
246,688,Mon
143,431,Fri
151,186,Wed
185,609,Thur
37,255,Fri
425,181,Thur
148,376,Tues
277,305,Fri
88,189,Tues
119,756,Tues
283,737,Wed
136,372,Fri
213,779,Tues
145,131,Thur
506,863,Wed
93,142,Thur
111,7,Tues
335,494,Thur
469,673,Tues
172,844,Wed
142,626,Mon
50,449,Thur
157,466,Tues
190,594,Tues
349,391,Thur
46,875,Fri
58,164,Mon
407,129,Tues
563,507,Mon
161,874,Tues
231,700,Mon
300,888,Fri
163,738,Fri
93,203,Thur
72,119,Fri
317,307,Thur
390,203,Thur
292,878,Wed
330,2,Mon
556,629,Mon
160,797,Tues
144,245,Fri
281,172,Wed
69,867,Wed
109,93,Mon
31,760,Wed
85,279,Thur
135,143,Fri
83,889,Thur
194,65,Mon
464,37,Wed
120,383,Wed
155,641,Fri
68,352,Tues
427,801,Tues
188,379,Wed
570,60,Mon
365,270,Tues
162,39,Wed
112,412,Tues
356,144,Fri
137,100,Wed
148,86,Thur
88,333,Thur
125,62,Tues
149,714,Fri
173,600,Tues
102,883,Thur
155,279,Fri
132,641,Fri
158,4,Mon
227,670,Wed
349,802,Tues
317,811,Wed
63,647,Fri
253,850,Thur
62,301,Thur
72,414,Mon
227,278,Mon
57,776,Thur
114,524,Tues
598,673,Fri
122,428,Mon
230,211,Fri
73,555,Thur
363,816,Wed
59,8,Mon
105,130,Tues
363,678,Mon
168,843,Wed
146,418,Mon
87,688,Thur
144,136,Wed
135,464,Mon
83,255,Mon
104,667,Wed
110,882,Wed
386,288,Fri
83,820,Fri
349,799,Thur
170,255,Tues
87,734,Wed
295,194,Mon
578,483,Wed
291,698,Mon
127,120,Mon
421,25,Thur
204,724,Fri
151,743,Mon
260,387,Thur
154,721,Fri
231,240,Fri
157,600,Tues
412,620,Tues
115,644,Wed
115,750,Wed
160,196,Mon
54,719,Fri
517,92,Mon
36,465,Thur
107,679,Thur
126,540,Fri
149,84,Thur
102,470,Wed
31,763,Mon
181,825,Tues
104,746,Fri
476,161,Wed
166,100,Wed
295,150,Wed
39,800,Tues
383,829,Tues
199,361,Thur
48,29,Tues
264,97,Fri
311,53,Thur
400,760,Wed
172,511,Tues
429,542,Wed
195,588,Thur
239,122,Fri
137,493,Mon
296,667,Mon
230,510,Wed
128,427,Mon
155,353,Mon
361,802,Wed
477,779,Fri
113,506,Thur
163,641,Tues
152,390,Thur
33,224,Tues
514,741,Wed
104,384,Thur
112,231,Tues
138,385,Mon
134,520,Fri
110,418,Wed
91,169,Thur
124,610,Thur
174,550,Fri
180,659,Tues
225,623,Tues
550,156,Thur
258,662,Tues
134,744,Fri
149,887,Thur
185,25,Mon
176,99,Thur
177,472,Tues
554,871,Tues
218,339,Wed
416,78,Thur
329,177,Wed
161,736,Tues
168,319,Thur
427,462,Mon
333,527,Wed
83,680,Mon
156,173,Fri
250,372,Wed
178,764,Fri
501,541,Fri
204,205,Wed
551,294,Wed
169,149,Wed
333,635,Tues
52,888,Tues
111,465,Tues
126,68,Fri
98,299,Wed
105,451,Wed
374,297,Mon
138,679,Thur
137,203,Mon
30,532,Fri
126,514,Mon
212,245,Wed
133,812,Mon
49,634,Mon
154,880,Mon
131,792,Mon
108,45,Wed
246,340,Mon
71,772,Tues
118,510,Wed
122,569,Tues
410,824,Tues
54,829,Thur
121,272,Mon
57,50,Wed
137,648,Fri
147,60,Mon
100,224,Wed
241,574,Wed
145,416,Fri
257,543,Wed
500,94,Fri
41,214,Tues
211,559,Tues
52,697,Wed
319,247,Fri
250,132,Fri
76,17,Wed
163,601,Mon
157,500,Tues
85,293,Mon
417,363,Wed
272,167,Wed
414,28,Tues
43,108,Fri
176,9,Wed
36,251,Wed
166,87,Wed
177,529,Fri
40,163,Thur
141,819,Fri
158,446,Fri
35,734,Wed
400,522,Wed
247,720,Tues
184,680,Thur
151,833,Thur
212,443,Fri
156,255,Mon
409,727,Mon
116,479,Fri
143,227,Wed
135,32,Tues
173,527,Fri
190,106,Tues
557,465,Thur
85,329,Wed
169,298,Wed
161,686,Mon
205,568,Thur
128,846,Tues
393,506,Fri
206,842,Tues
118,227,Wed
571,425,Mon
529,375,Fri
186,50,Tues
130,707,Wed
116,9,Fri
427,767,Thur
409,118,Mon
117,514,Fri
368,454,Tues
172,11,Fri
350,337,Wed
162,255,Tues
83,1,Tues
136,412,Fri
459,478,Mon
65,13,Wed
140,251,Fri
122,356,Wed
251,497,Wed
112,138,Wed
398,100,Fri
138,172,Wed
108,823,Fri
252,678,Thur
151,617,Tues
95,421,Tues
216,33,Thur
96,506,Wed
116,888,Tues
452,599,Thur
215,645,Fri
151,11,Tues
126,562,Thur
315,582,Mon
176,845,Mon
112,98,Thur
39,29,Fri
71,853,Wed
144,888,Wed
197,780,Thur
123,431,Thur
409,548,Tues
208,105,Wed
254,495,Thur
37,792,Wed
571,838,Mon
46,636,Tues
174,756,Tues
123,19,Wed
172,449,Tues
266,590,Tues
80,33,Wed
565,391,Fri
86,558,Tues
376,59,Mon
219,646,Fri
283,656,Thur
409,693,Fri
452,253,Wed
517,773,Thur
374,512,Mon
238,356,Tues
147,396,Tues
80,632,Wed
170,331,Tues
588,389,Wed
165,865,Mon
467,312,Thur
122,311,Wed
360,46,Mon
123,751,Fri
125,334,Mon
96,125,Fri
125,603,Wed
274,884,Tues
82,355,Fri
220,517,Thur
200,18,Fri
145,792,Fri
406,239,Thur
260,459,Mon
76,528,Mon
288,421,Wed
478,712,Tues
134,725,Tues
152,161,Fri
278,821,Mon
155,143,Thur
131,412,Tues
301,723,Wed
33,878,Mon
152,408,Mon
38,34,Wed
143,794,Fri
95,219,Thur
222,403,Thur
212,686,Tues
161,826,Thur
103,494,Fri
588,132,Mon
208,218,Fri
156,383,Mon
365,187,Wed
155,47,Thur
75,196,Tues
559,487,Fri
35,397,Mon
552,473,Wed
141,764,Fri
358,398,Wed
88,564,Thur
123,165,Thur
141,886,Tues
175,128,Fri
97,482,Tues
129,96,Tues
158,641,Thur
153,172,Fri
343,746,Fri
62,381,Tues
164,781,Fri
142,584,Mon
198,547,Wed
65,363,Tues
195,401,Fri
123,102,Wed
62,101,Fri
110,334,Mon
124,738,Tues
94,845,Tues
188,891,Wed
111,319,Wed
107,716,Tues
125,441,Wed
481,453,Mon
142,405,Tues
40,133,Wed
185,395,Thur
221,874,Mon
210,888,Thur
320,213,Wed
97,852,Mon
218,296,Tues
183,516,Tues
84,869,Fri
375,333,Tues
200,869,Fri
119,780,Mon
102,674,Fri
308,139,Mon
158,177,Fri
408,479,Mon
171,503,Tues
144,36,Mon
244,431,Tues
213,121,Tues
184,221,Fri
174,265,Fri
81,173,Wed
251,406,Tues
362,103,Mon
168,392,Thur
316,460,Fri
537,671,Wed
186,519,Wed
455,404,Wed
50,246,Thur
55,364,Mon
158,13,Tues
73,634,Wed
316,31,Thur
121,72,Mon
121,587,Tues
95,515,Mon
106,87,Mon
555,329,Thur
168,286,Mon
134,794,Fri
512,811,Mon
138,405,Mon
77,115,Wed
86,888,Wed
255,432,Mon
336,412,Mon
166,48,Wed
580,285,Wed
223,508,Thur
181,104,Wed
131,824,Thur
299,329,Tues
159,737,Wed
86,461,Thur
223,300,Wed
160,808,Wed
96,616,Tues
147,670,Wed
435,813,Thur
287,285,Tues
102,30,Thur
32,685,Fri
476,795,Mon
180,401,Fri
598,89,Wed
346,407,Wed
157,494,Wed
123,647,Mon
282,762,Mon
139,851,Wed
93,755,Mon
117,311,Thur
158,274,Mon
53,800,Wed
335,445,Thur
431,834,Fri
569,65,Thur
80,133,Mon
165,610,Wed
64,835,Mon
95,748,Fri
76,95,Wed
148,635,Tues
390,205,Fri
123,44,Fri
427,253,Tues
132,410,Mon
455,560,Fri
155,144,Thur
203,433,Tues
229,556,Wed
322,850,Tues
112,857,Tues
111,241,Fri
131,720,Fri
400,51,Fri
332,82,Fri
49,727,Fri
152,422,Tues
176,719,Mon
115,450,Fri
384,81,Tues
114,234,Thur
86,178,Tues
277,217,Mon
159,640,Mon
64,632,Fri
62,115,Wed
82,519,Wed
108,476,Fri
168,428,Wed
109,398,Mon
401,614,Tues
334,443,Mon
161,417,Fri
113,288,Wed
406,737,Fri
369,444,Wed
273,299,Wed
407,590,Wed
569,781,Mon
251,106,Fri
102,74,Fri
148,623,Thur
121,682,Thur
144,874,Wed
109,329,Tues
133,611,Mon
132,93,Tues
117,841,Thur
492,801,Wed
140,67,Mon
352,259,Fri
121,878,Tues
492,179,Thur
446,746,Fri
131,133,Wed
63,110,Mon
256,536,Mon
434,54,Fri
158,372,Mon
235,283,Fri
145,804,Thur
122,423,Mon
144,264,Mon
261,509,Wed
73,187,Mon
504,561,Thur
129,649,Tues
104,583,Tues
36,286,Mon
394,723,Fri
87,590,Fri
297,519,Wed
77,789,Thur
73,484,Fri
297,769,Tues
348,49,Fri
68,639,Fri
285,362,Tues
107,197,Mon
266,848,Mon
58,303,Mon
212,637,Tues
498,15,Tues
335,297,Thur
37,528,Thur
42,873,Fri
35,795,Mon
341,611,Tues
116,488,Wed
308,14,Mon
141,64,Fri
43,526,Tues
133,680,Mon
111,824,Wed
391,313,Wed
170,836,Wed
376,32,Fri
359,638,Mon
161,138,Wed
122,843,Tues
187,255,Fri
152,790,Mon
414,824,Fri
32,55,Tues
322,413,Tues
132,467,Thur
276,562,Wed
95,872,Thur
306,447,Thur
174,828,Fri
53,52,Thur
149,399,Thur
87,879,Fri
486,826,Wed
435,768,Mon
282,635,Tues
194,416,Mon
63,749,Mon
204,636,Mon
278,198,Thur
222,271,Tues
176,318,Wed
64,740,Thur
248,445,Tues
278,696,Tues
150,260,Fri
444,459,Fri
177,215,Fri
162,888,Fri
69,357,Mon
213,128,Thur
325,117,Mon
305,491,Tues
278,728,Thur
136,353,Thur
419,603,Thur
70,566,Tues
207,857,Fri
37,74,Wed
382,372,Mon
46,302,Fri
78,229,Thur
157,418,Fri
256,310,Tues
84,811,Tues
153,881,Wed
201,425,Wed
148,185,Fri
171,769,Tues
500,572,Wed
131,47,Fri
52,802,Wed
97,842,Tues
64,857,Tues
328,257,Wed
121,139,Fri
81,521,Tues
81,327,Wed
95,564,Mon
135,494,Wed
184,380,Thur
354,712,Mon
168,312,Tues
188,409,Fri
65,569,Wed
134,773,Fri
189,252,Wed
156,211,Wed
335,530,Mon
129,771,Mon
581,316,Tues
499,668,Mon
127,846,Thur
159,873,Fri
190,111,Mon
33,374,Thur
503,358,Fri
275,341,Wed
117,583,Tues
277,560,Thur
132,608,Wed
142,511,Tues
332,718,Fri
155,883,Thur
477,60,Mon
87,37,Tues
265,308,Fri
110,509,Tues
113,13,Thur
453,203,Wed
183,851,Wed
159,122,Fri
173,8,Fri
388,461,Thur
321,869,Tues
416,93,Fri
312,349,Wed
126,378,Fri
97,319,Mon
162,341,Thur
153,640,Fri
536,579,Wed
188,818,Tues
162,741,Fri
457,584,Fri
85,432,Thur
90,115,Wed
100,731,Wed
100,526,Fri
57,143,Thur
42,815,Thur
139,123,Tues
237,364,Thur
127,709,Fri
159,192,Thur
116,535,Thur
64,761,Fri
110,775,Fri
127,82,Tues
239,433,Tues
318,415,Tues
152,419,Mon
252,844,Tues
96,644,Fri
134,794,Wed
336,160,Mon
226,815,Tues
173,488,Wed
88,263,Thur
314,189,Fri
88,280,Tues
115,78,Mon
199,848,Thur
80,579,Thur
123,643,Wed
139,409,Thur
166,661,Tues
509,196,Thur
41,320,Thur
247,847,Fri
133,456,Fri
172,257,Mon
526,234,Fri
136,183,Fri
190,842,Mon
48,39,Mon
584,253,Tues
100,115,Wed
313,667,Wed
35,308,Thur
81,437,Mon
159,7,Thur
110,748,Fri
127,445,Thur
316,365,Thur
149,129,Thur
312,683,Mon
507,343,Wed
109,777,Tues
284,524,Fri
160,266,Thur
328,811,Wed
82,458,Wed
467,350,Mon
147,185,Thur
473,325,Mon
271,782,Fri
273,588,Mon
102,134,Wed
201,641,Mon
198,851,Mon
151,618,Tues
221,87,Tues
466,259,Fri
379,371,Thur
119,177,Wed
98,682,Wed
38,613,Wed
130,648,Wed
323,809,Fri
102,486,Tues
140,412,Mon
439,381,Wed
98,479,Fri
167,165,Wed
312,635,Fri
32,616,Wed
169,886,Tues
167,823,Mon
515,790,Mon
69,464,Tues
107,477,Tues
276,279,Wed
78,867,Wed
152,705,Tues
268,830,Fri
201,524,Tues
347,185,Mon
207,366,Mon
523,463,Thur
152,769,Fri
223,211,Tues
575,465,Mon
276,106,Fri
516,778,Mon
76,645,Mon
545,401,Wed
127,529,Tues
145,451,Fri
141,286,Fri
102,122,Mon
144,308,Wed
355,510,Thur
321,641,Mon
430,764,Tues
327,183,Mon
131,482,Thur
441,826,Fri
52,96,Wed
338,877,Wed
550,458,Wed
127,236,Fri
524,701,Mon
144,603,Tues
184,681,Thur
68,512,Thur
108,227,Thur
341,474,Wed
115,3,Mon
97,632,Thur
100,839,Tues
147,492,Fri
83,250,Fri
271,687,Mon
38,330,Fri
155,182,Thur
148,1,Mon
96,48,Tues
151,381,Fri
258,538,Mon
367,73,Wed
327,154,Fri
129,212,Wed
186,823,Mon
108,491,Tues
392,290,Wed
359,891,Mon
44,457,Fri
82,527,Tues
524,295,Wed
133,570,Thur
113,166,Mon
110,830,Mon
331,613,Wed
320,163,Wed
116,568,Fri
40,159,Tues
146,839,Wed
32,473,Wed
264,676,Fri
96,510,Fri
419,187,Tues
115,197,Thur
71,551,Thur
192,672,Fri
137,596,Wed
370,472,Tues
116,479,Mon
134,674,Mon
87,72,Wed
51,500,Tues
60,500,Mon
286,353,Thur
141,226,Thur
249,709,Fri
183,533,Mon
100,426,Thur
71,801,Tues
108,796,Tues
454,676,Mon
81,828,Wed
57,537,Thur
373,350,Tues
265,745,Wed
583,394,Fri
139,628,Mon
360,111,Tues
132,822,Tues
255,54,Wed
126,13,Thur
551,832,Fri
314,289,Mon
190,814,Fri
101,570,Mon
388,519,Fri
214,298,Tues
92,144,Fri
81,3,Fri
180,337,Fri
598,233,Thur
438,343,Thur
117,98,Thur
61,99,Wed
133,752,Mon
62,432,Fri
532,105,Thur
197,452,Fri
334,318,Mon
169,326,Wed
333,235,Fri
52,791,Fri
122,419,Mon
302,98,Mon
170,466,Mon
133,361,Thur
47,329,Mon
165,252,Thur
45,614,Mon
158,500,Wed
107,844,Tues
181,769,Thur
32,652,Thur
132,206,Thur
574,478,Fri
62,529,Tues
150,587,Tues
205,421,Wed
146,438,Mon
126,328,Wed
514,854,Tues
465,131,Wed
103,755,Tues
280,743,Thur
130,346,Tues
173,18,Fri
90,643,Mon
107,284,Mon
328,317,Thur
68,584,Thur
155,875,Thur
355,488,Wed
219,546,Wed
335,613,Thur
53,11,Mon
80,673,Mon
68,228,Fri
148,313,Mon
299,86,Mon
469,768,Fri
123,354,Fri
158,671,Mon
250,287,Mon
374,146,Thur
124,692,Mon
380,431,Wed
413,557,Thur
116,494,Thur
541,628,Mon
146,833,Wed
183,638,Thur
79,715,Fri
58,453,Wed
121,628,Fri
120,826,Wed
499,400,Thur
37,54,Mon
57,804,Thur
159,478,Thur
346,501,Mon
94,165,Tues
83,811,Thur
362,452,Wed
163,625,Wed
303,179,Wed
95,454,Fri
289,333,Thur
309,484,Thur
124,439,Wed
146,373,Fri
129,293,Mon
450,72,Mon
129,371,Thur
152,122,Tues
403,349,Thur
116,834,Wed
563,467,Mon
131,887,Fri
177,661,Fri
154,283,Mon
126,91,Thur
533,235,Tues
128,729,Mon
134,12,Mon
87,315,Wed
267,604,Fri
81,243,Thur
132,78,Mon
289,26,Tues
124,7,Wed
172,715,Wed
151,295,Tues
470,812,Wed
296,756,Mon
171,680,Fri
67,631,Wed
76,625,Mon
587,450,Thur
264,826,Tues
127,422,Tues
111,347,Wed
59,416,Mon
149,380,Fri
65,68,Mon
294,604,Tues
174,837,Mon
160,589,Thur
90,880,Thur
441,669,Wed
339,703,Fri
152,310,Mon
218,67,Fri
563,314,Wed
112,520,Wed
162,242,Tues
110,44,Wed
84,778,Wed
139,123,Tues
192,767,Fri
167,312,Tues
142,263,Thur
159,83,Tues
126,276,Wed
155,719,Tues
478,535,Thur
235,864,Mon
226,46,Fri
126,801,Wed
491,455,Thur
196,869,Thur
245,417,Wed
139,775,Thur
344,409,Wed
92,561,Fri
187,783,Thur
89,89,Fri
370,311,Thur
591,220,Thur
302,62,Mon
299,586,Tues
160,15,Tues
198,341,Fri
112,706,Mon
121,237,Mon
191,546,Tues
116,286,Wed
87,58,Wed
204,790,Fri
166,172,Fri
213,755,Wed
168,618,Thur
481,214,Tues
598,30,Wed
438,798,Fri
187,421,Tues
453,698,Tues
595,82,Tues
160,210,Thur
57,129,Fri
294,161,Fri
302,280,Thur
115,496,Tues
246,610,Tues
37,805,Tues
523,421,Thur
127,102,Thur
111,669,Fri
147,24,Thur
55,60,Wed
444,179,Mon
128,834,Mon
72,367,Tues
313,186,Fri
182,514,Fri
123,564,Fri
105,299,Thur
167,522,Mon
159,892,Mon
109,383,Mon
106,386,Mon
75,553,Fri
52,622,Wed
181,192,Tues
337,233,Thur
180,132,Thur
87,257,Thur
180,3,Tues
279,262,Mon
424,859,Wed
134,700,Thur
61,854,Tues
66,92,Fri
362,885,Tues
118,793,Mon
87,381,Fri
46,295,Thur
77,183,Thur
219,852,Wed
265,506,Fri
571,536,Mon
203,59,Fri
285,845,Tues
161,882,Thur
293,575,Thur
389,833,Mon
109,478,Fri
291,37,Fri
447,685,Thur
36,190,Wed
185,208,Tues
128,455,Fri
277,57,Fri
120,332,Fri
285,445,Fri
111,49,Wed
127,594,Mon
270,710,Wed
352,719,Tues
571,578,Wed
86,35,Mon
247,40,Tues
190,418,Thur
83,522,Mon
132,717,Fri
379,92,Thur
308,323,Tues
133,239,Thur
340,255,Thur
194,267,Fri
145,370,Thur
33,625,Wed
116,778,Thur
120,661,Wed
90,711,Wed
256,140,Fri
162,599,Fri
581,565,Fri
170,319,Thur
36,74,Wed
139,15,Tues
492,805,Wed
124,630,Thur
131,771,Mon
70,347,Tues
182,833,Fri
460,45,Tues
199,467,Tues
149,453,Fri
71,225,Mon
175,782,Thur
83,499,Fri
367,227,Tues
89,666,Wed
82,714,Wed
296,188,Fri
404,747,Thur
133,210,Wed
164,854,Tues
147,299,Tues
231,72,Tues
98,32,Wed
120,707,Thur
108,12,Wed
174,602,Fri
159,89,Tues
145,269,Fri
83,678,Wed
90,443,Fri
100,68,Tues
417,520,Tues
351,54,Fri
189,307,Mon
187,179,Thur
190,146,Tues
163,829,Thur
136,705,Fri
36,640,Fri
136,684,Mon
464,832,Thur
119,380,Thur
107,807,Wed
167,286,Thur
128,445,Fri
85,197,Mon
77,825,Thur
259,546,Fri
108,854,Wed
127,64,Thur
